#_RAJ2000	_DECJ2000	SpeakTot	Sdensity	Maj	Min	PA	flag
174.421702	47.446082	1.581064e+00	4.233102e-03	6.489	3.950	-156.3	1
173.228834	48.105411	1.576653e+00	6.869946e-03	4.085	2.749	-160.1	1
174.213879	47.723638	1.574710e+00	4.515298e-03	7.552	2.858	162.8	1
174.295915	47.919339	1.573329e+00	4.511339e-03	6.298	2.993	146.6	1
174.353899	47.474299	1.572346e+00	5.375542e-03	4.744	3.502	172.0	1
173.537686	48.180713	1.561960e+00	3.127046e-03	10.308	5.395	173.5	1
173.707175	48.428531	1.556559e+00	4.941457e-03	5.723	3.569	-166.6	1
174.172517	47.866703	1.543443e+00	6.293345e-03	3.772	3.030	134.3	1
173.794532	48.048592	1.525228e+00	3.458566e-03	11.382	3.035	179.4	1
173.895799	47.447163	1.520973e+00	2.467109e-03	17.359	4.695	135.8	1
174.720107	47.271495	1.520440e+00	1.826355e-02	4.172	1.336	53.6	0
173.170977	48.169085	1.505620e+00	7.195315e-03	3.281	2.943	166.1	1
173.902650	48.687085	1.497143e+00	6.049062e-03	3.433	3.237	-164.3	1
173.410861	48.572318	1.494987e+00	2.526382e-03	8.907	6.316	125.6	1
173.421588	48.625113	1.483351e+00	4.226070e-03	7.566	3.221	-145.8	1
173.511627	47.726204	1.467994e+00	5.347883e-03	4.679	2.688	155.8	1
173.775675	48.518385	1.466281e+00	3.045236e-03	8.255	4.502	152.7	1
174.559939	47.940027	1.463441e+00	6.705341e-03	3.358	2.890	-178.8	1
174.719637	47.264177	1.462141e+00	1.160429e-02	5.096	1.531	170.8	0
174.180430	48.357463	1.458183e+00	5.063135e-03	6.918	2.712	-162.6	1
174.353739	47.401938	1.456135e+00	4.019697e-03	6.415	3.551	52.8	1
174.315980	48.096168	1.452724e+00	4.010280e-03	8.440	3.022	165.6	1
174.634106	46.734848	1.442586e+00	4.749254e-03	4.615	3.401	-165.2	1
173.185213	48.158729	1.431603e+00	4.241787e-03	6.597	3.546	-146.8	1
174.907661	47.487492	1.429952e+00	6.485044e-03	4.046	2.685	-159.8	1
174.619311	47.701783	1.429798e+00	2.552072e-03	13.926	4.816	172.9	1
174.291961	47.431702	1.427544e+00	2.654660e-03	9.051	5.389	-175.1	1
174.595121	48.272390	1.426010e+00	2.077974e-03	10.733	5.365	113.3	1
174.125643	48.460920	1.421339e+00	3.378109e-03	7.925	4.379	142.2	1
174.123411	48.448966	1.412694e+00	3.018577e-03	9.573	5.474	171.6	1
173.044457	48.088557	1.411050e+00	3.732936e-03	6.685	4.229	145.6	1
174.440328	46.989944	1.409399e+00	4.121050e-03	6.791	3.583	-157.5	1
173.090397	48.166336	1.409067e+00	4.066573e-03	4.820	4.156	-136.4	1
173.006076	48.130923	1.402966e+00	5.567324e-03	4.020	3.486	-161.4	1
173.894613	47.850845	1.400650e+00	5.366473e-03	4.420	2.964	-174.2	1
174.327745	47.462044	1.394764e+00	3.542258e-03	6.511	3.517	141.0	1
173.233551	48.266282	1.392801e+00	2.715012e-03	16.760	2.941	161.8	1
173.722151	48.614907	1.392636e+00	7.935248e-03	3.277	2.815	-179.4	1
174.456643	48.106142	1.387382e+00	3.523511e-03	6.161	4.701	133.7	1
173.884541	47.780965	1.383628e+00	1.863472e-02	3.153	1.722	-150.3	0
174.572588	47.753139	1.378142e+00	7.379607e-03	5.564	2.702	125.1	1
173.977536	48.267427	1.373821e+00	3.889090e-03	5.988	3.805	-148.0	1
174.253850	48.436828	1.373816e+00	3.007808e-03	8.782	3.852	145.7	1
173.919379	47.702313	1.371613e+00	3.932939e-03	7.130	3.428	148.3	1
173.665191	48.776485	1.369762e+00	5.435565e-03	4.576	2.696	149.9	1
174.012583	47.895163	1.357611e+00	4.219460e-03	6.288	2.836	175.6	1
173.918456	47.533020	1.357027e+00	3.295755e-03	6.165	4.088	138.8	1
173.503842	47.834367	1.356780e+00	3.387716e-03	7.399	3.854	-164.2	1
174.205493	47.764286	1.355161e+00	5.904841e-03	3.930	2.911	166.5	1
174.267244	48.450019	1.350998e+00	4.228477e-03	5.643	3.517	-148.7	1
174.017678	48.212245	1.350181e+00	4.688129e-03	4.917	3.363	131.1	1
174.602332	48.161247	1.346804e+00	4.534694e-03	8.796	3.745	-179.8	1
174.093059	48.151303	1.344863e+00	3.515982e-03	6.340	4.567	-149.8	1
173.300694	48.135570	1.343556e+00	3.159450e-03	8.803	3.331	-178.8	1
173.983738	47.607726	1.333033e+00	4.114298e-03	4.672	3.878	159.2	1
173.675496	48.798344	1.331201e+00	5.056793e-03	3.633	3.270	172.9	1
173.751236	48.096605	1.328000e+00	4.918519e-03	4.606	3.385	150.9	1
173.706858	48.484166	1.327674e+00	2.731839e-03	13.837	4.512	143.8	1
173.954119	47.593156	1.324412e+00	5.827996e-03	4.849	2.961	-177.2	1
174.050049	47.381775	1.323159e+00	2.567994e-03	8.780	4.790	123.3	1
174.011818	48.344514	1.322459e+00	5.023585e-03	5.314	2.441	-177.5	1
173.857009	47.615739	1.320795e+00	3.335341e-03	5.707	5.318	51.7	1
174.022231	48.117935	1.315768e+00	3.797311e-03	6.197	3.987	173.9	1
174.667159	47.681501	1.315575e+00	4.532558e-03	4.879	3.464	75.3	1
174.280353	48.051750	1.310166e+00	4.734114e-03	5.842	3.124	-178.1	1
174.133170	47.349951	1.310052e+00	3.346238e-03	8.016	4.018	152.3	1
173.612271	47.662142	1.305274e+00	4.716436e-03	4.180	3.366	152.9	1
174.096662	48.183419	1.298818e+00	5.154040e-03	4.219	2.806	59.9	1
173.574342	48.624026	1.297543e+00	3.372431e-03	8.234	3.622	155.2	1
174.395558	47.686015	1.297465e+00	4.765711e-03	4.368	2.946	-178.5	1
173.606907	48.287219	1.295871e+00	6.192930e-03	3.606	2.636	-169.5	1
173.264772	47.863883	1.286969e+00	6.150390e-03	3.906	2.440	-168.2	1
174.160140	47.994114	1.282802e+00	2.395522e-03	10.688	7.378	82.2	1
173.453076	48.056527	1.282353e+00	3.850910e-03	6.700	3.192	146.3	1
174.574149	48.430162	1.281011e+00	1.866682e-03	10.952	5.747	126.4	1
174.514138	46.915908	1.276006e+00	2.372860e-03	9.825	5.138	131.2	1
173.759899	48.298394	1.273729e+00	2.657755e-03	9.917	5.625	137.6	1
173.654204	47.616169	1.272426e+00	4.488274e-03	5.939	2.745	-174.6	1
173.364272	47.786080	1.264403e+00	4.356256e-03	5.100	3.150	140.3	1
174.523213	47.340242	1.263271e+00	3.322213e-03	7.378	5.225	74.6	1
174.729614	47.274331	1.262591e+00	2.550690e-02	2.012	1.411	80.4	1
174.062567	47.608680	1.254834e+00	6.062000e-03	3.163	2.945	132.7	1
173.607526	48.033783	1.252364e+00	3.892352e-03	5.478	3.736	159.9	1
174.072460	48.307229	1.250756e+00	6.316952e-03	3.606	3.286	141.3	1
174.442108	47.992655	1.248300e+00	9.246669e-03	2.733	2.317	84.8	1
173.637416	48.280629	1.247736e+00	7.393994e-03	3.216	2.446	-160.7	1
174.427585	47.733837	1.240948e+00	4.178277e-03	4.368	3.772	-150.8	1
174.238098	47.645245	1.239665e+00	3.748042e-03	5.539	3.627	147.8	1
173.607914	47.846534	1.238464e+00	4.475028e-03	6.610	2.663	166.5	1
173.893476	47.657492	1.237863e+00	5.501615e-03	3.982	2.955	178.0	1
174.741857	47.366825	1.229963e+00	5.754213e-03	4.196	2.762	-167.4	1
174.145306	48.449133	1.228635e+00	4.832389e-03	5.568	2.547	-174.9	1
174.985496	47.556082	1.227583e+00	3.431398e-03	6.876	3.561	176.0	1
173.796002	47.953100	1.225312e+00	3.917864e-03	5.980	3.115	-138.9	1
174.111930	48.286080	1.223843e+00	4.532753e-03	8.875	2.524	-172.8	1
174.354651	47.383010	1.214732e+00	3.438730e-03	6.901	3.141	129.1	1
174.639305	46.873349	1.210842e+00	5.435877e-03	4.312	2.741	47.2	1
174.819232	47.207174	1.210423e+00	3.300403e-03	6.021	3.822	-143.3	1
173.507352	48.632425	1.207540e+00	2.869970e-03	10.194	3.895	168.6	1
174.064247	47.475024	1.185636e+00	2.744529e-03	7.441	3.923	169.4	1
174.472908	47.545717	1.185287e+00	3.045052e-03	9.155	3.625	159.2	1
173.820026	47.692690	1.182173e+00	3.090648e-03	8.803	3.286	153.8	1
173.771889	47.561314	1.179486e+00	2.582344e-03	7.552	6.377	54.6	1
174.168321	48.255940	1.179120e+00	3.910845e-03	5.189	4.493	84.9	1
174.221103	47.223270	1.178116e+00	4.437350e-03	3.851	3.532	177.4	1
174.493879	47.742819	1.176755e+00	3.094687e-03	8.244	3.976	143.0	1
174.204744	48.108455	1.175888e+00	2.626216e-03	9.934	5.549	132.7	1
174.783977	47.045462	1.175516e+00	4.081652e-03	7.334	2.682	176.3	1
174.751314	48.027761	1.175431e+00	3.627874e-03	8.561	3.242	145.0	1
173.018980	48.124053	1.172539e+00	4.492485e-03	5.395	2.789	160.4	1
174.578278	47.745822	1.171911e+00	7.134921e-03	4.234	2.176	115.6	1
173.829520	48.375579	1.168075e+00	3.507731e-03	5.420	3.806	148.9	1
173.863477	48.478785	1.166107e+00	3.624265e-03	5.878	3.778	171.7	1
173.436210	48.418069	1.161802e+00	3.688259e-03	6.781	2.680	156.8	1
173.006529	48.100525	1.161433e+00	3.740526e-03	4.731	3.799	-169.6	1
174.146964	47.777052	1.161284e+00	4.265505e-03	5.203	2.961	172.8	1
174.456170	46.940341	1.158359e+00	4.438157e-03	5.237	2.951	165.1	1
174.821935	47.952397	1.157145e+00	2.403209e-03	9.214	5.762	-151.5	1
174.707516	47.927513	1.156736e+00	2.471658e-03	7.501	4.924	137.8	1
174.958634	47.699137	1.154391e+00	3.267916e-03	7.015	3.000	-169.1	1
174.735332	47.896693	1.149693e+00	3.573248e-03	4.890	3.856	-172.9	1
174.247529	48.658957	1.149155e+00	2.731206e-03	7.950	3.119	157.6	1
174.546989	47.401484	1.148241e+00	4.050231e-03	5.541	3.012	174.0	1
173.313656	48.433960	1.135896e+00	3.041221e-03	8.452	3.746	167.4	1
174.319952	47.161964	1.135096e+00	3.682388e-03	5.132	4.202	-158.7	1
174.073982	48.044756	1.133441e+00	5.997043e-03	6.664	1.778	168.4	1
173.203802	48.061430	1.133433e+00	5.660090e-03	6.091	2.554	-178.4	1
174.983290	47.666076	1.124640e+00	4.628148e-03	4.332	3.021	161.6	1
174.011346	47.637649	1.122895e+00	2.683143e-03	9.486	3.554	-160.9	1
174.463171	48.416406	1.122822e+00	5.940857e-03	4.234	3.396	-152.7	1
174.671537	46.820764	1.121769e+00	4.225119e-03	6.953	2.874	169.2	1
174.767256	46.947827	1.120482e+00	3.531859e-03	5.691	3.100	163.0	1
173.923111	47.476526	1.118886e+00	2.841615e-03	9.532	3.868	-159.5	1
174.685692	48.165363	1.116861e+00	3.818328e-03	6.173	3.136	118.1	1
174.496562	46.949458	1.115697e+00	3.079909e-03	6.102	3.785	178.7	1
173.878882	47.751062	1.112813e+00	2.943951e-03	7.878	3.857	-157.2	1
174.711281	47.852384	1.112077e+00	3.069916e-03	5.668	3.798	130.0	1
173.648059	48.648982	1.110928e+00	3.381821e-03	7.661	2.985	179.7	1
174.468907	47.755953	1.109440e+00	5.940775e-03	3.538	2.532	178.0	1
173.922810	47.558143	1.109225e+00	3.521349e-03	7.733	2.864	147.0	1
173.777439	48.231866	1.108982e+00	3.495610e-03	8.305	3.384	149.0	1
174.472264	47.564569	1.107255e+00	4.170453e-03	6.085	2.575	177.0	1
173.695799	48.761313	1.105785e+00	3.254702e-03	5.837	3.703	-172.9	1
173.978794	47.654953	1.100032e+00	3.395161e-03	5.697	4.348	147.9	1
173.748529	47.619256	1.096940e+00	4.472743e-03	3.664	3.551	165.4	1
174.471176	46.857611	1.095738e+00	3.717518e-03	6.361	3.456	117.9	1
174.306958	48.121004	1.092036e+00	3.622009e-03	4.924	4.492	79.5	1
173.348754	47.883794	1.090349e+00	5.634877e-03	3.644	2.533	163.9	1
173.078894	48.216393	1.089461e+00	5.764345e-03	3.475	2.989	-160.9	1
174.330407	47.277121	1.088069e+00	3.454188e-03	5.147	3.542	-176.4	1
174.691380	48.218275	1.087345e+00	3.476721e-03	6.649	2.808	-178.9	1
174.808219	47.806398	1.085227e+00	1.898910e-03	10.532	5.809	87.1	1
173.851620	48.021802	1.083126e+00	4.766230e-03	4.115	3.015	164.4	1
173.213229	48.062971	1.082765e+00	7.076898e-03	3.985	2.725	-159.3	1
174.277832	48.233515	1.080578e+00	3.610954e-03	6.039	4.957	147.0	1
174.181936	48.518813	1.077542e+00	3.396507e-03	5.932	3.462	152.7	1
174.654657	46.718176	1.076434e+00	3.466777e-03	6.116	2.772	-176.2	1
173.767443	48.827245	1.075669e+00	2.265759e-03	7.858	5.718	155.3	1
173.648381	47.928592	1.059084e+00	3.620800e-03	5.084	4.226	172.9	1
173.932188	48.558214	1.058052e+00	3.702721e-03	6.421	2.680	172.0	1
174.703012	47.177076	1.056232e+00	5.588531e-03	3.744	2.735	143.4	1
174.593951	46.745915	1.050298e+00	1.166998e-02	2.640	2.164	-135.9	0
174.087520	47.715482	1.045585e+00	2.868547e-03	7.094	4.655	163.3	1
173.876776	48.051684	1.042930e+00	4.030648e-03	5.564	3.072	167.2	1
174.424429	47.117972	1.039586e+00	4.238882e-03	6.091	2.890	-176.4	1
174.259715	48.054751	1.035095e+00	3.622379e-03	5.477	4.193	-176.8	1
173.716070	47.950803	1.034740e+00	4.297986e-03	6.040	2.742	133.9	1
173.397116	47.931528	1.032357e+00	4.288086e-03	5.377	2.427	163.0	1
174.221416	48.229759	1.031942e+00	4.023165e-03	5.274	3.770	-177.7	1
174.055857	47.452966	1.030911e+00	2.956018e-03	6.642	3.793	-165.2	1
174.089250	47.476946	1.026049e+00	4.261885e-03	4.187	3.149	169.3	1
174.631972	47.500446	1.024756e+00	2.976779e-03	8.643	3.544	155.5	1
173.866627	48.565408	1.023516e+00	3.137213e-03	6.231	4.304	-158.8	1
173.126201	48.292996	1.021977e+00	4.055464e-03	4.933	3.513	-138.3	1
174.972759	47.442608	1.020112e+00	3.063400e-03	6.662	3.895	154.6	1
173.754323	48.391957	1.019643e+00	3.873290e-03	6.530	3.520	135.6	1
173.845878	47.815995	1.018557e+00	3.304322e-03	6.160	3.770	138.3	1
173.379678	48.418891	1.018237e+00	5.324113e-03	4.169	2.400	164.4	1
174.136023	48.379712	1.016855e+00	5.077929e-03	4.426	2.520	166.7	1
174.780018	47.384583	1.016722e+00	5.719954e-03	3.940	2.680	165.5	1
173.588699	48.555147	1.004255e+00	3.782506e-03	6.455	2.537	178.9	1
174.942576	47.450279	1.003689e+00	3.209238e-03	6.306	3.351	147.9	1
173.999367	47.694573	1.002289e+00	3.480172e-03	8.151	2.501	142.3	1
174.447458	47.458502	1.001204e+00	2.966530e-03	6.288	3.941	-156.1	1
174.504961	47.374325	1.000935e+00	4.404556e-03	5.130	3.315	172.3	1
174.149598	47.336116	1.000120e+00	4.535692e-03	4.149	2.794	-170.5	1
174.477820	46.942143	9.988074e-01	3.609060e-03	4.951	3.846	-147.7	1
174.742244	47.261695	9.941147e-01	4.909208e-02	1.799	0.716	173.3	1
174.751579	47.549358	9.940470e-01	2.568597e-03	8.337	4.372	156.0	1
172.815231	48.104646	9.895128e-01	3.546641e-03	6.426	2.955	-173.9	1
173.805601	48.170875	9.873098e-01	3.299281e-03	5.557	3.845	171.1	1
173.640367	48.404693	9.871333e-01	4.476795e-03	4.437	2.578	141.5	1
173.046979	48.115582	9.860635e-01	2.941278e-03	6.080	4.734	-153.0	1
173.891183	48.518636	9.854419e-01	3.981583e-03	5.238	2.982	-179.4	1
174.677852	47.995256	9.825437e-01	2.950582e-03	5.843	3.877	155.2	1
173.699919	48.018990	9.805899e-01	3.228280e-03	5.905	3.542	-173.8	1
173.361902	47.863308	9.800159e-01	2.923239e-03	8.257	4.222	-146.4	1
174.679552	47.416672	9.798428e-01	2.756239e-03	6.655	4.241	-178.4	1
173.729455	48.412348	9.787414e-01	3.129469e-03	5.869	3.601	164.0	1
173.260497	47.944166	9.733334e-01	4.753765e-03	4.075	3.209	144.9	1
174.348974	48.083805	9.733292e-01	3.180814e-03	7.078	3.312	167.1	1
174.557341	47.825388	9.727134e-01	3.300130e-03	7.501	3.125	123.8	1
173.922456	48.465158	9.702003e-01	3.717242e-03	5.337	3.149	-161.2	1
174.030287	47.477379	9.690656e-01	3.391306e-03	8.310	3.337	150.9	1
173.578122	47.883212	9.663219e-01	4.051664e-03	4.188	3.638	176.0	1
174.100353	47.319804	9.656872e-01	2.919689e-03	7.272	4.030	167.1	1
174.175818	47.453749	9.619932e-01	3.366555e-03	6.152	3.578	159.3	1
173.659088	47.757924	9.612362e-01	6.376360e-03	3.124	2.314	-173.1	1
174.233723	48.124258	9.611095e-01	3.211728e-03	5.525	4.462	169.9	1
174.437258	47.721264	9.603235e-01	5.767709e-03	2.864	2.695	-177.9	1
174.698287	47.811104	9.602717e-01	2.718391e-03	6.170	3.498	129.6	1
173.349503	48.416951	9.553899e-01	3.241357e-03	5.673	3.778	166.5	1
174.950843	47.323121	9.532076e-01	7.180472e-03	2.758	2.599	151.9	1
174.114161	47.943879	9.490880e-01	3.869880e-03	4.518	3.011	156.3	1
174.590924	46.758245	9.482801e-01	4.257150e-03	4.531	2.795	152.3	1
173.616002	48.001442	9.480327e-01	2.666759e-03	8.355	3.556	162.1	1
173.512223	47.776192	9.449462e-01	3.962038e-03	4.733	3.674	-168.9	1
174.637039	48.168181	9.437398e-01	3.956980e-03	5.878	2.718	157.4	1
174.778406	47.606550	9.435664e-01	2.814516e-03	6.541	3.511	142.9	1
174.848503	47.821927	9.434777e-01	3.523726e-03	5.302	2.956	156.0	1
174.221372	48.196872	9.425968e-01	2.602062e-03	8.252	3.616	166.9	1
174.459736	47.483008	9.412397e-01	3.575459e-03	5.744	2.993	-177.1	1
173.463599	47.895177	9.366919e-01	3.750518e-03	4.993	3.591	173.3	1
174.560021	47.583572	9.338436e-01	4.415336e-03	5.613	2.370	-168.4	1
174.028909	47.503703	9.334004e-01	2.901011e-03	17.016	2.053	155.5	1
174.803225	47.267577	9.331903e-01	4.608347e-03	8.143	1.599	166.7	1
173.793079	48.367635	9.311104e-01	2.652736e-03	6.897	4.828	-157.4	1
174.134216	48.326335	9.295791e-01	2.582164e-03	7.397	4.104	174.7	1
174.663746	47.456012	9.269115e-01	2.657811e-03	8.682	3.811	156.9	1
174.434133	48.550494	9.267780e-01	3.490689e-03	5.207	3.523	-160.9	1
174.063540	48.257524	9.258394e-01	2.571776e-03	8.126	3.348	-166.5	1
174.436790	47.866263	9.251060e-01	2.895481e-03	5.672	4.601	-179.4	1
174.351700	47.931632	9.236909e-01	3.665440e-03	4.616	3.997	137.5	1
174.862023	47.530222	9.213475e-01	5.767433e-03	3.161	2.746	125.4	1
173.956652	48.036517	9.203542e-01	3.556924e-03	5.792	3.064	160.7	1
173.852588	47.457266	9.200351e-01	3.006651e-03	7.353	3.278	171.9	1
173.416841	48.023032	9.152396e-01	3.476694e-03	5.056	3.524	-145.7	1
173.508874	48.070947	9.138702e-01	2.603619e-03	13.138	4.274	163.2	1
173.682795	48.709690	9.101265e-01	4.349470e-03	4.065	3.176	175.1	1
174.490656	48.426981	9.090782e-01	3.776026e-03	11.766	1.277	163.2	1
173.678850	48.193560	9.081203e-01	4.204261e-03	4.903	2.759	174.0	1
173.844388	47.803637	9.078895e-01	3.280540e-03	6.506	3.067	-173.2	1
174.623079	46.731866	9.062158e-01	3.274493e-03	6.050	3.502	119.7	1
174.709920	46.929140	9.051514e-01	3.498170e-03	4.934	3.014	-177.6	1
174.360981	47.993864	9.044675e-01	4.019856e-03	5.550	2.445	167.5	1
172.902930	48.148181	9.024125e-01	4.312604e-03	4.679	2.582	-174.2	1
173.792284	48.709787	9.011355e-01	2.923392e-03	6.415	4.835	163.6	1
173.643577	48.498972	9.010481e-01	3.607800e-03	8.797	2.632	148.9	1
174.531736	47.538798	8.931869e-01	4.223106e-03	5.349	2.757	-156.4	1
174.251182	48.532902	8.915089e-01	2.539911e-03	7.152	5.262	119.6	1
174.044940	47.751115	8.895076e-01	2.534210e-03	8.689	4.056	-159.1	1
174.404166	47.215685	8.879640e-01	2.579416e-03	10.943	2.919	165.1	1
173.510245	47.781255	8.865316e-01	5.628772e-03	3.412	2.603	156.4	1
173.205468	48.239462	8.844585e-01	3.359766e-03	5.402	4.418	-151.8	1
173.613611	48.155581	8.842406e-01	2.868583e-03	10.410	3.351	174.6	1
174.011747	48.751870	8.832626e-01	4.729653e-03	3.319	3.091	68.0	1
174.078376	47.807130	8.809288e-01	3.954787e-03	5.988	2.316	165.3	1
174.257187	47.314198	8.779574e-01	5.912171e-03	3.399	2.122	-166.3	1
174.752897	47.133043	8.767907e-01	4.584526e-03	3.281	2.958	141.0	1
173.790687	47.840830	8.765426e-01	3.975250e-03	5.072	2.785	160.6	1
174.271988	48.294079	8.743280e-01	4.090423e-03	4.298	3.217	-178.8	1
174.473600	46.880463	8.717635e-01	3.150004e-03	5.513	3.941	102.2	1
173.859468	47.948199	8.709993e-01	2.513707e-03	9.776	3.593	153.0	1
173.539839	48.719341	8.702789e-01	2.613450e-03	7.869	3.214	167.8	1
173.933533	48.287089	8.698125e-01	4.026910e-03	4.781	2.939	-150.6	1
174.476144	48.434775	8.695286e-01	4.025595e-03	5.929	4.204	170.1	1
174.945601	47.515218	8.693841e-01	3.141406e-03	5.817	3.503	166.6	1
174.284282	47.241862	8.680627e-01	3.086445e-03	6.177	3.387	-153.8	1
173.395068	48.155697	8.591596e-01	4.150530e-03	5.946	2.452	-177.7	1
174.246912	47.270931	8.547548e-01	3.652798e-03	4.355	3.483	-170.9	1
174.221036	47.582789	8.546940e-01	2.967687e-03	6.051	3.553	118.0	1
173.881185	48.344129	8.513324e-01	2.933100e-03	6.623	2.844	-166.1	1
174.389289	48.479562	8.502598e-01	3.286028e-03	4.630	3.183	-176.1	1
174.749817	48.014120	8.498791e-01	6.867710e-03	2.920	2.448	-169.4	1
174.255047	47.569694	8.436658e-01	2.550766e-03	7.957	3.061	-170.9	1
173.379976	48.318695	8.435619e-01	3.905379e-03	4.918	2.724	158.8	1
173.828274	48.575618	8.430527e-01	3.534812e-03	6.049	2.732	-172.4	1
174.098695	48.296640	8.388069e-01	4.546379e-03	4.143	2.544	163.7	1
173.711076	48.614973	8.378880e-01	4.137719e-03	4.371	2.911	149.3	1
174.099974	48.167289	8.367399e-01	3.541756e-03	5.431	2.557	170.7	1
174.714569	47.611816	8.330677e-01	4.407765e-03	4.466	2.580	170.3	1
174.143736	47.528570	8.329292e-01	3.084923e-03	5.896	3.818	137.9	1
173.559861	48.048194	8.319883e-01	3.133666e-03	6.171	3.214	163.1	1
174.178879	48.391443	8.302837e-01	3.884368e-03	4.195	2.830	-163.1	1
174.690898	47.293332	8.277945e-01	4.840904e-03	4.296	2.421	-169.8	1
174.405101	46.984803	8.219207e-01	3.382390e-03	4.808	3.342	173.6	1
173.573846	48.389477	8.186368e-01	3.789985e-03	5.421	2.756	-172.9	1
173.144764	48.070018	8.156192e-01	2.899979e-03	6.834	3.418	152.9	1
174.799733	47.288623	8.155222e-01	1.006818e-02	4.416	1.855	175.1	1
174.108462	47.651017	8.143617e-01	3.934115e-03	3.799	2.967	-153.6	1
173.845897	47.745819	8.124892e-01	5.015365e-03	5.202	2.375	-162.5	1
173.784088	47.803427	8.121802e-01	3.966692e-03	4.080	2.866	-161.5	1
174.244223	47.169100	8.120731e-01	3.193994e-03	5.781	2.754	147.3	1
174.575768	48.162313	8.119926e-01	4.100973e-03	4.464	2.788	163.1	1
174.366995	47.601103	8.117422e-01	2.505377e-03	6.595	4.540	-157.6	1
174.613507	46.635112	8.104792e-01	3.187725e-03	6.000	3.340	174.8	1
173.562012	47.692648	8.082749e-01	6.777987e-03	3.581	2.365	127.0	1
174.309557	47.696946	8.068151e-01	2.696124e-03	6.811	3.666	63.2	1
174.645552	47.876131	8.036638e-01	3.401751e-03	4.774	3.029	-155.8	1
173.794323	48.605784	8.021549e-01	3.961259e-03	4.014	2.808	-178.9	1
174.734455	47.908176	7.991949e-01	2.690892e-03	7.514	3.456	158.2	1
174.016712	47.374740	7.923891e-01	3.419155e-03	4.625	3.501	163.0	1
174.492068	47.377262	7.885490e-01	3.469963e-03	6.850	2.603	-174.6	1
172.988349	48.275533	7.857745e-01	3.492331e-03	5.890	2.573	156.3	1
174.476510	48.341214	7.847495e-01	2.564541e-03	6.754	4.487	-170.2	1
173.769350	48.414180	7.829535e-01	8.285222e-03	3.186	2.135	157.4	1
173.932369	48.103737	7.829420e-01	3.782328e-03	6.410	2.707	150.4	1
173.970862	47.804847	7.817519e-01	3.102190e-03	6.852	3.047	-176.4	1
173.456689	48.064037	7.816551e-01	5.989694e-03	2.665	2.580	154.7	1
174.212222	48.042354	7.816288e-01	3.372724e-03	5.224	2.878	145.5	1
174.186588	48.347380	7.814152e-01	4.693184e-03	5.337	2.624	177.4	1
174.245928	47.429586	7.784612e-01	2.745895e-03	7.467	3.005	-166.4	1
174.656500	47.718667	7.778656e-01	3.677851e-03	4.551	3.056	169.0	1
174.701771	46.820972	7.758791e-01	5.388050e-03	3.191	2.283	174.7	1
174.821723	47.634520	7.739954e-01	4.195097e-03	4.224	2.462	-174.6	1
174.716776	47.725186	7.735606e-01	3.305814e-03	5.141	3.418	166.1	1
173.962216	47.596448	7.719904e-01	5.533981e-03	2.984	2.634	178.9	1
173.712255	47.599936	7.693028e-01	2.999231e-03	5.305	3.405	139.0	1
172.916112	48.018860	7.687228e-01	3.754446e-03	4.549	2.680	-172.6	1
174.445193	47.966113	7.679252e-01	3.250477e-03	5.133	2.818	-162.8	1
174.926711	47.180444	7.678150e-01	5.018398e-03	2.983	2.533	160.0	1
174.071318	48.461981	7.655493e-01	3.303341e-03	5.847	2.334	176.3	1
174.397636	47.814981	7.639484e-01	2.806055e-03	5.793	3.388	-175.2	1
173.883321	48.075670	7.634741e-01	4.406777e-03	3.166	2.938	-150.1	1
174.824837	47.516670	7.624938e-01	3.053028e-03	5.223	3.091	149.3	1
174.481835	47.163656	7.582807e-01	3.547512e-03	4.890	3.370	-144.9	1
174.534469	48.215078	7.562145e-01	2.625745e-03	6.313	3.034	-171.3	1
173.942633	47.722803	7.548596e-01	3.686738e-03	4.712	2.578	176.0	1
